4:44:44 AM https://letournesolboutiquesante.com:443/favicon.ico https://letournesolboutiquesante.com/en/ Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.85 Safari/537.36
04:44:53 https://letournesolboutiquesante.com:443/en/sitemap.xml  python-requests/2.28.1
04:44:55 https://letournesolboutiquesante.com:443/en/sitemap_index.xml  python-requests/2.28.1
04:44:56 https://letournesolboutiquesante.com:443/en/sitemap  python-requests/2.28.1
04:44:57 https://letournesolboutiquesante.com:443/en/robots.txt  python-requests/2.28.1
04:55:48 https://letournesolboutiquesante.com:443/fr/addressLink  Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)
6:32:40 AM https://letournesolboutiquesante.com:443/xmlrpc.php  Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0
07:02:40 https://letournesolboutiquesante.com:443/fr/js/Product2.js  Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
09:31:44 https://letournesolboutiquesante.com:443/.well-known/traffic-advice  Chrome Privacy Preserving Prefetch Proxy
10:46:23 https://letournesolboutiquesante.com:443/wp-content/plugins/startklar-elmentor-forms-extwidgets/assets/dropzone/basic.css  Mozilla/5.0 (iPhone; CPU iPhone OS 14_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Mobile/15E148 Safari/604.1
12:31:11 https://letournesolboutiquesante.com:443/.git/config  Mozilla/2.0 (compatible; Ask Jeeves/Teoma)
12:53:10 https://letournesolboutiquesante.com:443/favicon.ico https://letournesolboutiquesante.com/fr/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36
2:10:43 PM https://letournesolboutiquesante.com:443/favicon.ico  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11
2:10:43 PM https://letournesolboutiquesante.com:443/favicon.ico  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11
15:25:53 https://letournesolboutiquesante.com:443/favicon.ico https://letournesolboutiquesante.com/fr/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15
15:36:53 https://letournesolboutiquesante.com:443/favicon.ico https://letournesolboutiquesante.com/fr/ Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0
16:19:51 https://letournesolboutiquesante.com:443/favicon.ico  Go-http-client/1.1
16:19:52 https://letournesolboutiquesante.com:443/fr/sitemap.xml  Go-http-client/1.1
16:19:52 https://letournesolboutiquesante.com:443/fr/robots.txt  Go-http-client/1.1
16:19:56 https://letournesolboutiquesante.com:443/favicon.ico  Go-http-client/1.1
16:20:00 https://letournesolboutiquesante.com:443/fr/robots.txt  Go-http-client/1.1
16:20:00 https://letournesolboutiquesante.com:443/fr/sitemap.xml  Go-http-client/1.1
16:20:07 https://letournesolboutiquesante.com:443/favicon.ico  Go-http-client/1.1
18:03:33 https://letournesolboutiquesante.com:443/mysql/sqlmanager/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
18:03:34 https://letournesolboutiquesante.com:443/phpMyAdmin-5.1.2/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
18:03:34 https://letournesolboutiquesante.com:443/phpMyAdmin-5.2.0/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
18:03:35 https://letournesolboutiquesante.com:443/mysql-admin/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
18:03:35 https://letournesolboutiquesante.com:443/phpmyadmin2017/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
18:03:36 https://letournesolboutiquesante.com:443/phpMyAdmin2/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
18:03:36 https://letournesolboutiquesante.com:443/PMA/index.php?lang=en  Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
